Region/Country/Area,,Year,Series,Value
703,Slovakia,2010,"Infant mortality for both sexes (per 1,000 live births)",6.196
703,Slovakia,2010,"Maternal mortality ratio (deaths per 100,000 population)",5.6814
703,Slovakia,2010,Life expectancy at birth for both sexes (years),74.773
703,Slovakia,2010,Life expectancy at birth for males (years),70.83
703,Slovakia,2010,Life expectancy at birth for females (years),78.63
703,Slovakia,2015,Population annual rate of increase (percent),0.116
703,Slovakia,2015,Total fertility rate (children per women),1.38
703,Slovakia,2015,"Infant mortality for both sexes (per 1,000 live births)",5.421
703,Slovakia,2015,"Maternal mortality ratio (deaths per 100,000 population)",5.637
703,Slovakia,2015,Life expectancy at birth for both sexes (years),76.229
703,Slovakia,2015,Life expectancy at birth for males (years),72.51
703,Slovakia,2015,Life expectancy at birth for females (years),79.81
705,Slovenia,2005,Population annual rate of increase (percent),0.073
705,Slovenia,2005,Total fertility rate (children per women),1.2114
705,Slovenia,2005,"Infant mortality for both sexes (per 1,000 live births)",4.032
705,Slovenia,2005,"Maternal mortality ratio (deaths per 100,000 population)",10.7504
705,Slovenia,2005,Life expectancy at birth for both sexes (years),76.653
705,Slovenia,2005,Life expectancy at birth for males (years),72.76
705,Slovenia,2005,Life expectancy at birth for females (years),80.41
705,Slovenia,2010,Population annual rate of increase (percent),0.479
705,Slovenia,2010,Total fertility rate (children per women),1.435
705,Slovenia,2010,"Infant mortality for both sexes (per 1,000 live births)",3.2
705,Slovenia,2010,"Maternal mortality ratio (deaths per 100,000 population)",9.1991
705,Slovenia,2010,Life expectancy at birth for both sexes (years),78.553
705,Slovenia,2010,Life expectancy at birth for males (years),75
705,Slovenia,2010,Life expectancy at birth for females (years),81.98
705,Slovenia,2015,Population annual rate of increase (percent),0.271
705,Slovenia,2015,Total fertility rate (children per women),1.575
705,Slovenia,2015,"Infant mortality for both sexes (per 1,000 live births)",2.23
705,Slovenia,2015,"Maternal mortality ratio (deaths per 100,000 population)",8.5984
705,Slovenia,2015,Life expectancy at birth for both sexes (years),80.142
705,Slovenia,2015,Life expectancy at birth for males (years),77.06
705,Slovenia,2015,Life expectancy at birth for females (years),83.13
90,Solomon Islands,2005,Population annual rate of increase (percent),2.599
90,Solomon Islands,2005,Total fertility rate (children per women),4.6
90,Solomon Islands,2005,"Infant mortality for both sexes (per 1,000 live births)",24.584
90,Solomon Islands,2005,"Maternal mortality ratio (deaths per 100,000 population)",164.0105
90,Solomon Islands,2005,Life expectancy at birth for both sexes (years),68.378
90,Solomon Islands,2005,Life expectancy at birth for males (years),67.04
90,Solomon Islands,2005,Life expectancy at birth for females (years),69.89
90,Solomon Islands,2010,Population annual rate of increase (percent),2.325
90,Solomon Islands,2010,Total fertility rate (children per women),4.4
90,Solomon Islands,2010,"Infant mortality for both sexes (per 1,000 live births)",22.968
90,Solomon Islands,2010,"Maternal mortality ratio (deaths per 100,000 population)",136.4057
90,Solomon Islands,2010,Life expectancy at birth for both sexes (years),69.885
90,Solomon Islands,2010,Life expectancy at birth for males (years),68.32
90,Solomon Islands,2010,Life expectancy at birth for females (years),71.69
90,Solomon Islands,2015,Population annual rate of increase (percent),2.666
90,Solomon Islands,2015,Total fertility rate (children per women),4.435
90,Solomon Islands,2015,"Infant mortality for both sexes (per 1,000 live births)",20.161
90,Solomon Islands,2015,"Maternal mortality ratio (deaths per 100,000 population)",113.9993
90,Solomon Islands,2015,Life expectancy at birth for both sexes (years),71.43
90,Solomon Islands,2015,Life expectancy at birth for males (years),69.81
90,Solomon Islands,2015,Life expectancy at birth for females (years),73.32
706,Somalia,2005,Population annual rate of increase (percent),3.267
706,Somalia,2005,Total fertility rate (children per women),7.47
706,Somalia,2005,"Infant mortality for both sexes (per 1,000 live births)",96.963
706,Somalia,2005,"Maternal mortality ratio (deaths per 100,000 population)",939.3303
706,Somalia,2005,Life expectancy at birth for both sexes (years),51.492
706,Somalia,2005,Life expectancy at birth for males (years),49.98
706,Somalia,2005,Life expectancy at birth for females (years),53.1
706,Somalia,2010,Population annual rate of increase (percent),2.845
706,Somalia,2010,Total fertility rate (children per women),7.1
706,Somalia,2010,"Infant mortality for both sexes (per 1,000 live births)",89.757
706,Somalia,2010,"Maternal mortality ratio (deaths per 100,000 population)",819.5657
706,Somalia,2010,Life expectancy at birth for both sexes (years),53.18
706,Somalia,2010,Life expectancy at birth for males (years),51.65
706,Somalia,2010,Life expectancy at birth for females (years),54.8
706,Somalia,2015,Population annual rate of increase (percent),2.718
706,Somalia,2015,Total fertility rate (children per women),6.61
706,Somalia,2015,"Infant mortality for both sexes (per 1,000 live births)",79.435
706,Somalia,2015,"Maternal mortality ratio (deaths per 100,000 population)",731.8838
706,Somalia,2015,Life expectancy at birth for both sexes (years),54.856
706,Somalia,2015,Life expectancy at birth for males (years),53.28
706,Somalia,2015,Life expectancy at birth for females (years),56.51
710,South Africa,2005,Population annual rate of increase (percent),1.255
710,South Africa,2005,Total fertility rate (children per women),2.6125
710,South Africa,2005,"Infant mortality for both sexes (per 1,000 live births)",53.93
710,South Africa,2005,"Maternal mortality ratio (deaths per 100,000 population)",112.4262
710,South Africa,2005,Life expectancy at birth for both sexes (years),53.903
710,South Africa,2005,Life expectancy at birth for males (years),51.42
710,South Africa,2005,Life expectancy at birth for females (years),56.55
710,South Africa,2010,Population annual rate of increase (percent),1.347
710,South Africa,2010,Total fertility rate (children per women),2.625
710,South Africa,2010,"Infant mortality for both sexes (per 1,000 live births)",48.08
710,South Africa,2010,"Maternal mortality ratio (deaths per 100,000 population)",153.8252
710,South Africa,2010,Life expectancy at birth for both sexes (years),54.701
710,South Africa,2010,Life expectancy at birth for males (years),52.27
710,South Africa,2010,Life expectancy at birth for females (years),57.26
710,South Africa,2015,Population annual rate of increase (percent),1.565
710,South Africa,2015,Total fertility rate (children per women),2.55
710,South Africa,2015,"Infant mortality for both sexes (per 1,000 live births)",32.943
710,South Africa,2015,"Maternal mortality ratio (deaths per 100,000 population)",138.0462
710,South Africa,2015,Life expectancy at birth for both sexes (years),60.952
710,South Africa,2015,Life expectancy at birth for males (years),57.81
710,South Africa,2015,Life expectancy at birth for females (years),64.24
728,South Sudan,2005,Population annual rate of increase (percent),3.905
728,South Sudan,2005,Total fertility rate (children per women),6
728,South Sudan,2005,"Infant mortality for both sexes (per 1,000 live births)",101.317
728,South Sudan,2005,"Maternal mortality ratio (deaths per 100,000 population)",1087.6598
728,South Sudan,2005,Life expectancy at birth for both sexes (years),50.191
728,South Sudan,2005,Life expectancy at birth for males (years),49.06
728,South Sudan,2005,Life expectancy at birth for females (years),51.34
728,South Sudan,2010,Population annual rate of increase (percent),4.65
728,South Sudan,2010,Total fertility rate (children per women),5.6
728,South Sudan,2010,"Infant mortality for both sexes (per 1,000 live births)",78.568
728,South Sudan,2010,"Maternal mortality ratio (deaths per 100,000 population)",875.8437
728,South Sudan,2010,Life expectancy at birth for both sexes (years),53.283
728,South Sudan,2010,Life expectancy at birth for males (years),52.23
728,South Sudan,2010,Life expectancy at birth for females (years),54.35
728,South Sudan,2015,Population annual rate of increase (percent),2.391
728,South Sudan,2015,Total fertility rate (children per women),5.15
728,South Sudan,2015,"Infant mortality for both sexes (per 1,000 live births)",65.813
728,South Sudan,2015,"Maternal mortality ratio (deaths per 100,000 population)",789.2084
728,South Sudan,2015,Life expectancy at birth for both sexes (years),56.058
728,South Sudan,2015,Life expectancy at birth for males (years),54.64
728,South Sudan,2015,Life expectancy at birth for females (years),57.51
724,Spain,2005,Population annual rate of increase (percent),1.507
724,Spain,2005,Total fertility rate (children per women),1.2773
724,Spain,2005,"Infant mortality for both sexes (per 1,000 live births)",4.03
724,Spain,2005,"Maternal mortality ratio (deaths per 100,000 population)",5.3102
724,Spain,2005,Life expectancy at birth for both sexes (years),79.906
724,Spain,2005,Life expectancy at birth for males (years),76.53
724,Spain,2005,Life expectancy at birth for females (years),83.28
724,Spain,2010,Population annual rate of increase (percent),1.281
724,Spain,2010,Total fertility rate (children per women),1.454
724,Spain,2010,"Infant mortality for both sexes (per 1,000 live births)",3.373
724,Spain,2010,"Maternal mortality ratio (deaths per 100,000 population)",4.7758
724,Spain,2010,Life expectancy at birth for both sexes (years),81.222
724,Spain,2010,Life expectancy at birth for males (years),78.06
724,Spain,2010,Life expectancy at birth for females (years),84.35
724,Spain,2015,Population annual rate of increase (percent),-0.111
724,Spain,2015,Total fertility rate (children per women),1.3252
724,Spain,2015,"Infant mortality for both sexes (per 1,000 live births)",2.879
724,Spain,2015,"Maternal mortality ratio (deaths per 100,000 population)",4.9912
724,Spain,2015,Life expectancy at birth for both sexes (years),82.506
724,Spain,2015,Life expectancy at birth for males (years),79.63
724,Spain,2015,Life expectancy at birth for females (years),85.32
144,Sri Lanka,2005,Population annual rate of increase (percent),0.801
144,Sri Lanka,2005,Total fertility rate (children per women),2.262
144,Sri Lanka,2005,"Infant mortality for both sexes (per 1,000 live births)",11.785
144,Sri Lanka,2005,"Maternal mortality ratio (deaths per 100,000 population)",42.638
144,Sri Lanka,2005,Life expectancy at birth for both sexes (years),73.897
144,Sri Lanka,2005,Life expectancy at birth for males (years),70.45
144,Sri Lanka,2005,Life expectancy at birth for females (years),77.64
144,Sri Lanka,2010,Population annual rate of increase (percent),0.72
144,Sri Lanka,2010,Total fertility rate (children per women),2.279
144,Sri Lanka,2010,"Infant mortality for both sexes (per 1,000 live births)",10.166
144,Sri Lanka,2010,"Maternal mortality ratio (deaths per 100,000 population)",35.0169
144,Sri Lanka,2010,Life expectancy at birth for both sexes (years),74.934
144,Sri Lanka,2010,Life expectancy at birth for males (years),71.49
144,Sri Lanka,2010,Life expectancy at birth for females (years),78.51
144,Sri Lanka,2015,Population annual rate of increase (percent),0.628
144,Sri Lanka,2015,Total fertility rate (children per women),2.2135
144,Sri Lanka,2015,"Infant mortality for both sexes (per 1,000 live births)",8.776
144,Sri Lanka,2015,"Maternal mortality ratio (deaths per 100,000 population)",30.2936
144,Sri Lanka,2015,Life expectancy at birth for both sexes (years),75.888
144,Sri Lanka,2015,Life expectancy at birth for males (years),72.45
144,Sri Lanka,2015,Life expectancy at birth for females (years),79.31
275,State of Palestine,2005,Population annual rate of increase (percent),2.083
275,State of Palestine,2005,Total fertility rate (children per women),5.0155
275,State of Palestine,2005,"Infant mortality for both sexes (per 1,000 live births)",23.716
275,State of Palestine,2005,"Maternal mortality ratio (deaths per 100,000 population)",62.3704
275,State of Palestine,2005,Life expectancy at birth for both sexes (years),71.529
275,State of Palestine,2005,Life expectancy at birth for males (years),69.98
275,State of Palestine,2005,Life expectancy at birth for females (years),73.14
275,State of Palestine,2010,Population annual rate of increase (percent),2.506
275,State of Palestine,2010,Total fertility rate (children per women),4.602
275,State of Palestine,2010,"Infant mortality for both sexes (per 1,000 live births)",21.046
275,State of Palestine,2010,"Maternal mortality ratio (deaths per 100,000 population)",54.147
275,State of Palestine,2010,Life expectancy at birth for both sexes (years),72.453
275,State of Palestine,2010,Life expectancy at birth for males (years),70.81
275,State of Palestine,2010,Life expectancy at birth for females (years),74.17
275,State of Palestine,2015,Population annual rate of increase (percent),2.209
275,State of Palestine,2015,Total fertility rate (children per women),4.25
275,State of Palestine,2015,"Infant mortality for both sexes (per 1,000 live births)",19.3
275,State of Palestine,2015,"Maternal mortality ratio (deaths per 100,000 population)",45.498
275,State of Palestine,2015,Life expectancy at birth for both sexes (years),73.092
275,State of Palestine,2015,Life expectancy at birth for males (years),71.39
275,State of Palestine,2015,Life expectancy at birth for females (years),74.88
729,Sudan,2005,Population annual rate of increase (percent),2.528
729,Sudan,2005,Total fertility rate (children per women),5.3
729,Sudan,2005,"Infant mortality for both sexes (per 1,000 live births)",61.789
729,Sudan,2005,"Maternal mortality ratio (deaths per 100,000 population)",440.4274
729,Sudan,2005,Life expectancy at birth for both sexes (years),59.46
729,Sudan,2005,Life expectancy at birth for males (years),57.54
729,Sudan,2005,Life expectancy at birth for females (years),61.47
729,Sudan,2010,Population annual rate of increase (percent),2.198
729,Sudan,2010,Total fertility rate (children per women),5
729,Sudan,2010,"Infant mortality for both sexes (per 1,000 live births)",53.179
729,Sudan,2010,"Maternal mortality ratio (deaths per 100,000 population)",349.2449
729,Sudan,2010,Life expectancy at birth for both sexes (years),61.624
729,Sudan,2010,Life expectancy at birth for males (years),59.81
729,Sudan,2010,Life expectancy at birth for females (years),63.5
729,Sudan,2015,Population annual rate of increase (percent),2.376
729,Sudan,2015,Total fertility rate (children per women),4.75
729,Sudan,2015,"Infant mortality for both sexes (per 1,000 live births)",47.825
729,Sudan,2015,"Maternal mortality ratio (deaths per 100,000 population)",310.8528
729,Sudan,2015,Life expectancy at birth for both sexes (years),63.757
729,Sudan,2015,Life expectancy at birth for males (years),62.07
729,Sudan,2015,Life expectancy at birth for females (years),65.48
740,Suriname,2005,Population annual rate of increase (percent),1.176
740,Suriname,2005,Total fertility rate (children per women),2.8348
740,Suriname,2005,"Infant mortality for both sexes (per 1,000 live births)",27.966
740,Suriname,2005,"Maternal mortality ratio (deaths per 100,000 population)",223.474
740,Suriname,2005,Life expectancy at birth for both sexes (years),68.063
740,Suriname,2005,Life expectancy at birth for males (years),64.86
740,Suriname,2005,Life expectancy at birth for females (years),71.62
740,Suriname,2010,Population annual rate of increase (percent),1.154
740,Suriname,2010,Total fertility rate (children per women),2.6668
740,Suriname,2010,"Infant mortality for both sexes (per 1,000 live births)",23.716
740,Suriname,2010,"Maternal mortality ratio (deaths per 100,000 population)",169.0628
740,Suriname,2010,Life expectancy at birth for both sexes (years),69.821
740,Suriname,2010,Life expectancy at birth for males (years),66.68
740,Suriname,2010,Life expectancy at birth for females (years),73.21
740,Suriname,2015,Population annual rate of increase (percent),1.103
740,Suriname,2015,Total fertility rate (children per women),2.5582
740,Suriname,2015,"Infant mortality for both sexes (per 1,000 live births)",20.261
740,Suriname,2015,"Maternal mortality ratio (deaths per 100,000 population)",155.1554
740,Suriname,2015,Life expectancy at birth for both sexes (years),70.934
740,Suriname,2015,Life expectancy at birth for males (years),67.8
740,Suriname,2015,Life expectancy at birth for females (years),74.26
752,Sweden,2005,Population annual rate of increase (percent),0.35
752,Sweden,2005,Total fertility rate (children per women),1.6703
752,Sweden,2005,"Infant mortality for both sexes (per 1,000 live births)",3.232
752,Sweden,2005,"Maternal mortality ratio (deaths per 100,000 population)",4.8456
752,Sweden,2005,Life expectancy at birth for both sexes (years),80.125
752,Sweden,2005,Life expectancy at birth for males (years),77.87
752,Sweden,2005,Life expectancy at birth for females (years),82.31
752,Sweden,2010,Population annual rate of increase (percent),0.763
752,Sweden,2010,Total fertility rate (children per women),1.8905
752,Sweden,2010,"Infant mortality for both sexes (per 1,000 live births)",2.568
752,Sweden,2010,"Maternal mortality ratio (deaths per 100,000 population)",4.3129
752,Sweden,2010,Life expectancy at birth for both sexes (years),81.064
752,Sweden,2010,Life expectancy at birth for males (years),79
752,Sweden,2010,Life expectancy at birth for females (years),83.07
752,Sweden,2015,Population annual rate of increase (percent),0.783
752,Sweden,2015,Total fertility rate (children per women),1.902
752,Sweden,2015,"Infant mortality for both sexes (per 1,000 live births)",2.402
752,Sweden,2015,"Maternal mortality ratio (deaths per 100,000 population)",4.0511
752,Sweden,2015,Life expectancy at birth for both sexes (years),81.92
752,Sweden,2015,Life expectancy at birth for males (years),80.04
752,Sweden,2015,Life expectancy at birth for females (years),83.76
756,Switzerland,2005,Population annual rate of increase (percent),0.669
756,Switzerland,2005,Total fertility rate (children per women),1.4079
756,Switzerland,2005,"Infant mortality for both sexes (per 1,000 live births)",4.554
756,Switzerland,2005,"Maternal mortality ratio (deaths per 100,000 population)",6.6778
756,Switzerland,2005,Life expectancy at birth for both sexes (years),80.491
756,Switzerland,2005,Life expectancy at birth for males (years),77.72
756,Switzerland,2005,Life expectancy at birth for females (years),83.08
756,Switzerland,2010,Population annual rate of increase (percent),1.111
756,Switzerland,2010,Total fertility rate (children per women),1.4692
756,Switzerland,2010,"Infant mortality for both sexes (per 1,000 live births)",4.214
756,Switzerland,2010,"Maternal mortality ratio (deaths per 100,000 population)",5.8414
756,Switzerland,2010,Life expectancy at birth for both sexes (years),81.781
756,Switzerland,2010,Life expectancy at birth for males (years),79.29
756,Switzerland,2010,Life expectancy at birth for females (years),84.09
756,Switzerland,2015,Population annual rate of increase (percent),1.213
756,Switzerland,2015,Total fertility rate (children per women),1.5258
756,Switzerland,2015,"Infant mortality for both sexes (per 1,000 live births)",3.893
756,Switzerland,2015,"Maternal mortality ratio (deaths per 100,000 population)",5.1893
756,Switzerland,2015,Life expectancy at birth for both sexes (years),82.691
756,Switzerland,2015,Life expectancy at birth for males (years),80.5
756,Switzerland,2015,Life expectancy at birth for females (years),84.75
760,Syrian Arab Republic,2005,Population annual rate of increase (percent),2.246
760,Syrian Arab Republic,2005,Total fertility rate (children per women),3.9
760,Syrian Arab Republic,2005,"Infant mortality for both sexes (per 1,000 live births)",17.741
760,Syrian Arab Republic,2005,"Maternal mortality ratio (deaths per 100,000 population)",58.2614
760,Syrian Arab Republic,2005,Life expectancy at birth for both sexes (years),73.583
760,Syrian Arab Republic,2005,Life expectancy at birth for males (years),71.36
760,Syrian Arab Republic,2005,Life expectancy at birth for females (years),75.93
760,Syrian Arab Republic,2010,Population annual rate of increase (percent),3.028
760,Syrian Arab Republic,2010,Total fertility rate (children per women),3.7
760,Syrian Arab Republic,2010,"Infant mortality for both sexes (per 1,000 live births)",14.962
760,Syrian Arab Republic,2010,"Maternal mortality ratio (deaths per 100,000 population)",49.3639
760,Syrian Arab Republic,2010,Life expectancy at birth for both sexes (years),74.452
760,Syrian Arab Republic,2010,Life expectancy at birth for males (years),72.01
760,Syrian Arab Republic,2010,Life expectancy at birth for females (years),77.27
760,Syrian Arab Republic,2015,Population annual rate of increase (percent),-3.428
760,Syrian Arab Republic,2015,Total fertility rate (children per women),3.1
760,Syrian Arab Republic,2015,"Infant mortality for both sexes (per 1,000 live births)",17.868
760,Syrian Arab Republic,2015,"Maternal mortality ratio (deaths per 100,000 population)",67.6153
760,Syrian Arab Republic,2015,Life expectancy at birth for both sexes (years),69.873
760,Syrian Arab Republic,2015,Life expectancy at birth for males (years),64.38
760,Syrian Arab Republic,2015,Life expectancy at birth for females (years),76.29
762,Tajikistan,2005,Population annual rate of increase (percent),1.763
762,Tajikistan,2005,Total fertility rate (children per women),3.718
762,Tajikistan,2005,"Infant mortality for both sexes (per 1,000 live births)",57.249
762,Tajikistan,2005,"Maternal mortality ratio (deaths per 100,000 population)",45.8229
762,Tajikistan,2005,Life expectancy at birth for both sexes (years),64.08
762,Tajikistan,2005,Life expectancy at birth for males (years),62.11
762,Tajikistan,2005,Life expectancy at birth for females (years),66.23
762,Tajikistan,2010,Population annual rate of increase (percent),2.064
762,Tajikistan,2010,Total fertility rate (children per women),3.6086
762,Tajikistan,2010,"Infant mortality for both sexes (per 1,000 live births)",38.998
762,Tajikistan,2010,"Maternal mortality ratio (deaths per 100,000 population)",35.3189
762,Tajikistan,2010,Life expectancy at birth for both sexes (years),67.731
762,Tajikistan,2010,Life expectancy at birth for males (years),65.62
762,Tajikistan,2010,Life expectancy at birth for females (years),70.06
762,Tajikistan,2015,Population annual rate of increase (percent),2.322
762,Tajikistan,2015,Total fertility rate (children per women),3.6075
762,Tajikistan,2015,"Infant mortality for both sexes (per 1,000 live births)",34.054
762,Tajikistan,2015,"Maternal mortality ratio (deaths per 100,000 population)",31.9818
762,Tajikistan,2015,Life expectancy at birth for both sexes (years),69.388
762,Tajikistan,2015,Life expectancy at birth for males (years),67.16
762,Tajikistan,2015,Life expectancy at birth for females (years),71.84
764,Thailand,2005,Population annual rate of increase (percent),0.768
764,Thailand,2005,Total fertility rate (children per women),1.6026
764,Thailand,2005,"Infant mortality for both sexes (per 1,000 live births)",16.701
764,Thailand,2005,"Maternal mortality ratio (deaths per 100,000 population)",25.6306
764,Thailand,2005,Life expectancy at birth for both sexes (years),71.221
764,Thailand,2005,Life expectancy at birth for males (years),67.7
764,Thailand,2005,Life expectancy at birth for females (years),74.9
764,Thailand,2010,Population annual rate of increase (percent),0.537
764,Thailand,2010,Total fertility rate (children per women),1.5563
764,Thailand,2010,"Infant mortality for both sexes (per 1,000 live births)",13.396
764,Thailand,2010,"Maternal mortality ratio (deaths per 100,000 population)",23.3136
764,Thailand,2010,Life expectancy at birth for both sexes (years),73.15
764,Thailand,2010,Life expectancy at birth for males (years),69.82
764,Thailand,2010,Life expectancy at birth for females (years),76.59
764,Thailand,2015,Population annual rate of increase (percent),0.447
764,Thailand,2015,Total fertility rate (children per women),1.5346
764,Thailand,2015,"Infant mortality for both sexes (per 1,000 live births)",10.083
764,Thailand,2015,"Maternal mortality ratio (deaths per 100,000 population)",20.2863
764,Thailand,2015,Life expectancy at birth for both sexes (years),75.178
764,Thailand,2015,Life expectancy at birth for males (years),71.59
764,Thailand,2015,Life expectancy at birth for females (years),78.87
807,North Macedonia,2005,Population annual rate of increase (percent),0.249
807,North Macedonia,2005,Total fertility rate (children per women),1.6375
807,North Macedonia,2005,"Infant mortality for both sexes (per 1,000 live births)",12.939
807,North Macedonia,2005,"Maternal mortality ratio (deaths per 100,000 population)",9.5183
807,North Macedonia,2005,Life expectancy at birth for both sexes (years),73.779
807,North Macedonia,2005,Life expectancy at birth for males (years),71.26
807,North Macedonia,2005,Life expectancy at birth for females (years),76.41
807,North Macedonia,2010,Population annual rate of increase (percent),0.101
807,North Macedonia,2010,Total fertility rate (children per women),1.46
807,North Macedonia,2010,"Infant mortality for both sexes (per 1,000 live births)",10.752
807,North Macedonia,2010,"Maternal mortality ratio (deaths per 100,000 population)",7.9678
807,North Macedonia,2010,Life expectancy at birth for both sexes (years),74.168
807,North Macedonia,2010,Life expectancy at birth for males (years),72.12
807,North Macedonia,2010,Life expectancy at birth for females (years),76.27
807,North Macedonia,2015,Population annual rate of increase (percent),0.083
807,North Macedonia,2015,Total fertility rate (children per women),1.5033
807,North Macedonia,2015,"Infant mortality for both sexes (per 1,000 live births)",8.929
807,North Macedonia,2015,"Maternal mortality ratio (deaths per 100,000 population)",7.5531
807,North Macedonia,2015,Life expectancy at birth for both sexes (years),75.161
807,North Macedonia,2015,Life expectancy at birth for males (years),73.14
807,North Macedonia,2015,Life expectancy at birth for females (years),77.23
626,Timor-Leste,2005,Population annual rate of increase (percent),2.36
626,Timor-Leste,2005,Total fertility rate (children per women),6.25
626,Timor-Leste,2005,"Infant mortality for both sexes (per 1,000 live births)",69.016
626,Timor-Leste,2005,"Maternal mortality ratio (deaths per 100,000 population)",505.704
626,Timor-Leste,2005,Life expectancy at birth for both sexes (years),61.138
626,Timor-Leste,2005,Life expectancy at birth for males (years),59.36
626,Timor-Leste,2005,Life expectancy at birth for females (years),63
626,Timor-Leste,2010,Population annual rate of increase (percent),1.886
626,Timor-Leste,2010,Total fertility rate (children per women),5.3
626,Timor-Leste,2010,"Infant mortality for both sexes (per 1,000 live births)",53.266
626,Timor-Leste,2010,"Maternal mortality ratio (deaths per 100,000 population)",316.8763
626,Timor-Leste,2010,Life expectancy at birth for both sexes (years),66.161
626,Timor-Leste,2010,Life expectancy at birth for males (years),64.72
626,Timor-Leste,2010,Life expectancy at birth for females (years),67.63
626,Timor-Leste,2015,Population annual rate of increase (percent),1.797
626,Timor-Leste,2015,Total fertility rate (children per women),4.4
626,Timor-Leste,2015,"Infant mortality for both sexes (per 1,000 live births)",44.893
626,Timor-Leste,2015,"Maternal mortality ratio (deaths per 100,000 population)",214.6423
626,Timor-Leste,2015,Life expectancy at birth for both sexes (years),67.668
626,Timor-Leste,2015,Life expectancy at birth for males (years),65.92
626,Timor-Leste,2015,Life expectancy at birth for females (years),69.51
768,Togo,2005,Population annual rate of increase (percent),2.613
768,Togo,2005,Total fertility rate (children per women),5.3064
768,Togo,2005,"Infant mortality for both sexes (per 1,000 live births)",77.309
768,Togo,2005,"Maternal mortality ratio (deaths per 100,000 population)",426.8318
768,Togo,2005,Life expectancy at birth for both sexes (years),53.881
768,Togo,2005,Life expectancy at birth for males (years),53.04
768,Togo,2005,Life expectancy at birth for females (years),54.7
768,Togo,2010,Population annual rate of increase (percent),2.697
768,Togo,2010,Total fertility rate (children per women),5.0358
768,Togo,2010,"Infant mortality for both sexes (per 1,000 live births)",63.163
768,Togo,2010,"Maternal mortality ratio (deaths per 100,000 population)",393.4958
768,Togo,2010,Life expectancy at birth for both sexes (years),55.801
768,Togo,2010,Life expectancy at birth for males (years),55.13
768,Togo,2010,Life expectancy at birth for females (years),56.45
768,Togo,2015,Population annual rate of increase (percent),2.627
768,Togo,2015,Total fertility rate (children per women),4.6895
768,Togo,2015,"Infant mortality for both sexes (per 1,000 live births)",55.665
768,Togo,2015,"Maternal mortality ratio (deaths per 100,000 population)",368.2437
768,Togo,2015,Life expectancy at birth for both sexes (years),59.076
768,Togo,2015,Life expectancy at birth for males (years),58.33
768,Togo,2015,Life expectancy at birth for females (years),59.8
772,Tokelau,2005,Population annual rate of increase (percent),-4.978
772,Tokelau,2010,Population annual rate of increase (percent),-1.28
772,Tokelau,2012,Total fertility rate (children per women),2.1
772,Tokelau,2015,Population annual rate of increase (percent),1.93
776,Tonga,2005,Population annual rate of increase (percent),0.591
776,Tonga,2005,Total fertility rate (children per women),4.2278
776,Tonga,2005,"Infant mortality for both sexes (per 1,000 live births)",14.381
776,Tonga,2005,"Maternal mortality ratio (deaths per 100,000 population)",113.7588
776,Tonga,2005,Life expectancy at birth for both sexes (years),69.825
776,Tonga,2005,Life expectancy at birth for males (years),68.61
776,Tonga,2005,Life expectancy at birth for females (years),70.99
776,Tonga,2010,Population annual rate of increase (percent),0.6
776,Tonga,2010,Total fertility rate (children per women),4.0342
776,Tonga,2010,"Infant mortality for both sexes (per 1,000 live births)",14.379
776,Tonga,2010,"Maternal mortality ratio (deaths per 100,000 population)",130.0389
776,Tonga,2010,Life expectancy at birth for both sexes (years),69.862
776,Tonga,2010,Life expectancy at birth for males (years),67.94
776,Tonga,2010,Life expectancy at birth for females (years),71.77
776,Tonga,2015,Population annual rate of increase (percent),-0.625
776,Tonga,2015,Total fertility rate (children per women),3.7886
776,Tonga,2015,"Infant mortality for both sexes (per 1,000 live births)",14.737
776,Tonga,2015,"Maternal mortality ratio (deaths per 100,000 population)",123.9509
776,Tonga,2015,Life expectancy at birth for both sexes (years),70.314
776,Tonga,2015,Life expectancy at birth for males (years),68.39
776,Tonga,2015,Life expectancy at birth for females (years),72.24
780,Trinidad and Tobago,2005,Population annual rate of increase (percent),0.458
780,Trinidad and Tobago,2005,Total fertility rate (children per women),1.75
780,Trinidad and Tobago,2005,"Infant mortality for both sexes (per 1,000 live births)",28.808
780,Trinidad and Tobago,2005,"Maternal mortality ratio (deaths per 100,000 population)",61.7074
780,Trinidad and Tobago,2005,Life expectancy at birth for both sexes (years),70.046
780,Trinidad and Tobago,2005,Life expectancy at birth for males (years),67.65
780,Trinidad and Tobago,2005,Life expectancy at birth for females (years),72.53
780,Trinidad and Tobago,2010,Population annual rate of increase (percent),0.482
780,Trinidad and Tobago,2010,Total fertility rate (children per women),1.8
780,Trinidad and Tobago,2010,"Infant mortality for both sexes (per 1,000 live births)",28.47
780,Trinidad and Tobago,2010,"Maternal mortality ratio (deaths per 100,000 population)",64.5383
780,Trinidad and Tobago,2010,Life expectancy at birth for both sexes (years),71.338
780,Trinidad and Tobago,2010,Life expectancy at birth for males (years),68.61
780,Trinidad and Tobago,2010,Life expectancy at birth for females (years),74.17
780,Trinidad and Tobago,2015,Population annual rate of increase (percent),0.625
780,Trinidad and Tobago,2015,Total fertility rate (children per women),1.7959
780,Trinidad and Tobago,2015,"Infant mortality for both sexes (per 1,000 live births)",26.09
780,Trinidad and Tobago,2015,"Maternal mortality ratio (deaths per 100,000 population)",62.7198
