Region/Country/Area,,Year,Series,Value
752,Sweden,2015,Capital expenditure as % of total expenditure in public institutions (%),5.0864
752,Sweden,2015,Expenditure by level of education: pre-primary (as % of government expenditure),16.9856
752,Sweden,2015,Expenditure by level of education: primary (as % of government expenditure),23.3438
752,Sweden,2015,Expenditure by level of education: secondary (as % of government expenditure),27.109
752,Sweden,2015,Expenditure by level of education: tertiary (as % of government expenditure),24.9134
752,Sweden,2015,Public expenditure on education (% of government expenditure),15.5033
752,Sweden,2015,Public expenditure on education (% of GDP),7.5513
756,Switzerland,2005,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),15.5268
756,Switzerland,2005,All staff compensation as % of total expenditure in public institutions (%),75.3263
756,Switzerland,2005,Capital expenditure as % of total expenditure in public institutions (%),9.1469
756,Switzerland,2005,Expenditure by level of education: pre-primary (as % of government expenditure),3.6356
756,Switzerland,2005,Expenditure by level of education: primary (as % of government expenditure),29.6854
756,Switzerland,2005,Expenditure by level of education: secondary (as % of government expenditure),37.665
756,Switzerland,2005,Expenditure by level of education: tertiary (as % of government expenditure),25.9595
756,Switzerland,2005,Public expenditure on education (% of government expenditure),15.8207
756,Switzerland,2005,Public expenditure on education (% of GDP),5.2041
756,Switzerland,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),16.2037
756,Switzerland,2010,All staff compensation as % of total expenditure in public institutions (%),75.1917
756,Switzerland,2010,Capital expenditure as % of total expenditure in public institutions (%),8.6046
756,Switzerland,2010,Expenditure by level of education: pre-primary (as % of government expenditure),3.718
756,Switzerland,2010,Expenditure by level of education: primary (as % of government expenditure),27.9699
756,Switzerland,2010,Expenditure by level of education: secondary (as % of government expenditure),41.2695
756,Switzerland,2010,Expenditure by level of education: tertiary (as % of government expenditure),25.3071
756,Switzerland,2010,Public expenditure on education (% of government expenditure),15.3909
756,Switzerland,2010,Public expenditure on education (% of GDP),4.9261
756,Switzerland,2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),15.4407
756,Switzerland,2015,All staff compensation as % of total expenditure in public institutions (%),74.3167
756,Switzerland,2015,Capital expenditure as % of total expenditure in public institutions (%),10.2427
756,Switzerland,2015,Expenditure by level of education: pre-primary (as % of government expenditure),7.9185
756,Switzerland,2015,Expenditure by level of education: primary (as % of government expenditure),28.5237
756,Switzerland,2015,Expenditure by level of education: secondary (as % of government expenditure),35.571
756,Switzerland,2015,Expenditure by level of education: tertiary (as % of government expenditure),26.2626
756,Switzerland,2015,Public expenditure on education (% of government expenditure),15.5278
756,Switzerland,2015,Public expenditure on education (% of GDP),5.1047
756,Switzerland,2016,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),15.2898
756,Switzerland,2016,All staff compensation as % of total expenditure in public institutions (%),74.1145
756,Switzerland,2016,Capital expenditure as % of total expenditure in public institutions (%),10.5957
756,Switzerland,2016,Expenditure by level of education: pre-primary (as % of government expenditure),7.988
756,Switzerland,2016,Expenditure by level of education: primary (as % of government expenditure),28.9482
756,Switzerland,2016,Expenditure by level of education: tertiary (as % of government expenditure),26.0032
756,Switzerland,2016,Public expenditure on education (% of government expenditure),15.5267
756,Switzerland,2016,Public expenditure on education (% of GDP),5.1243
760,Syrian Arab Republic,2002,Expenditure by level of education: primary (as % of government expenditure),44.3783
760,Syrian Arab Republic,2002,Expenditure by level of education: secondary (as % of government expenditure),33.4148
760,Syrian Arab Republic,2002,Expenditure by level of education: tertiary (as % of government expenditure),20.991
760,Syrian Arab Republic,2002,Public expenditure on education (% of government expenditure),16.8261
760,Syrian Arab Republic,2002,Public expenditure on education (% of GDP),5.0469
760,Syrian Arab Republic,2004,Expenditure by level of education: tertiary (as % of government expenditure),24.8216
760,Syrian Arab Republic,2004,Public expenditure on education (% of government expenditure),17.1454
760,Syrian Arab Republic,2004,Public expenditure on education (% of GDP),5.3715
760,Syrian Arab Republic,2009,Expenditure by level of education: primary (as % of government expenditure),38.8728
760,Syrian Arab Republic,2009,Expenditure by level of education: secondary (as % of government expenditure),36.9045
760,Syrian Arab Republic,2009,Expenditure by level of education: tertiary (as % of government expenditure),24.2228
760,Syrian Arab Republic,2009,Public expenditure on education (% of government expenditure),19.1841
760,Syrian Arab Republic,2009,Public expenditure on education (% of GDP),5.1301
762,Tajikistan,2005,Expenditure by level of education: pre-primary (as % of government expenditure),3.8477
762,Tajikistan,2005,Expenditure by level of education: tertiary (as % of government expenditure),7.3862
762,Tajikistan,2005,Public expenditure on education (% of government expenditure),15.2934
762,Tajikistan,2005,Public expenditure on education (% of GDP),3.5122
762,Tajikistan,2010,Expenditure by level of education: pre-primary (as % of government expenditure),4.9712
762,Tajikistan,2010,Expenditure by level of education: tertiary (as % of government expenditure),10.0754
762,Tajikistan,2010,Public expenditure on education (% of government expenditure),15.3315
762,Tajikistan,2010,Public expenditure on education (% of GDP),4.0068
762,Tajikistan,2015,Capital expenditure as % of total expenditure in public institutions (%),13.9806
762,Tajikistan,2015,Expenditure by level of education: pre-primary (as % of government expenditure),5.3371
762,Tajikistan,2015,Expenditure by level of education: tertiary (as % of government expenditure),9.9455
762,Tajikistan,2015,Public expenditure on education (% of government expenditure),16.4434
762,Tajikistan,2015,Public expenditure on education (% of GDP),5.2322
764,Thailand,2004,Expenditure by level of education: pre-primary (as % of government expenditure),10.4124
764,Thailand,2004,Expenditure by level of education: primary (as % of government expenditure),30.9651
764,Thailand,2004,Expenditure by level of education: secondary (as % of government expenditure),23.988
764,Thailand,2004,Expenditure by level of education: tertiary (as % of government expenditure),20.6129
764,Thailand,2004,Public expenditure on education (% of government expenditure),21.4577
764,Thailand,2004,Public expenditure on education (% of GDP),4.0309
764,Thailand,2005,Expenditure by level of education: pre-primary (as % of government expenditure),13.6357
764,Thailand,2005,Expenditure by level of education: tertiary (as % of government expenditure),21.6855
764,Thailand,2005,Public expenditure on education (% of government expenditure),20.5468
764,Thailand,2005,Public expenditure on education (% of GDP),3.9386
764,Thailand,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),45.8208
764,Thailand,2010,All staff compensation as % of total expenditure in public institutions (%),50.9015
764,Thailand,2010,Capital expenditure as % of total expenditure in public institutions (%),3.2777
764,Thailand,2010,Expenditure by level of education: pre-primary (as % of government expenditure),5.7268
764,Thailand,2010,Expenditure by level of education: primary (as % of government expenditure),40.085
764,Thailand,2010,Expenditure by level of education: secondary (as % of government expenditure),28.6118
764,Thailand,2010,Expenditure by level of education: tertiary (as % of government expenditure),16.5096
764,Thailand,2010,Public expenditure on education (% of government expenditure),16.2226
764,Thailand,2010,Public expenditure on education (% of GDP),3.5084
764,Thailand,2013,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),45.8288
764,Thailand,2013,All staff compensation as % of total expenditure in public institutions (%),49.2065
764,Thailand,2013,Capital expenditure as % of total expenditure in public institutions (%),4.9647
764,Thailand,2013,Expenditure by level of education: pre-primary (as % of government expenditure),5.4168
764,Thailand,2013,Expenditure by level of education: primary (as % of government expenditure),41.106
764,Thailand,2013,Expenditure by level of education: secondary (as % of government expenditure),29.815
764,Thailand,2013,Expenditure by level of education: tertiary (as % of government expenditure),15.5533
764,Thailand,2013,Public expenditure on education (% of government expenditure),19.1259
764,Thailand,2013,Public expenditure on education (% of GDP),4.124
764,Thailand,2014,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),31.8449
764,Thailand,2014,All staff compensation as % of total expenditure in public institutions (%),62.4809
764,Thailand,2014,Capital expenditure as % of total expenditure in public institutions (%),5.6742
626,Timor-Leste,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),52.509
626,Timor-Leste,2010,All staff compensation as % of total expenditure in public institutions (%),37.7785
626,Timor-Leste,2010,Capital expenditure as % of total expenditure in public institutions (%),9.7125
626,Timor-Leste,2010,Expenditure by level of education: tertiary (as % of government expenditure),10.4329
626,Timor-Leste,2010,Public expenditure on education (% of government expenditure),9.1542
626,Timor-Leste,2010,Public expenditure on education (% of GDP),2.4496
626,Timor-Leste,2014,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),46.4236
626,Timor-Leste,2014,All staff compensation as % of total expenditure in public institutions (%),49.5369
626,Timor-Leste,2014,Capital expenditure as % of total expenditure in public institutions (%),4.0395
626,Timor-Leste,2014,Expenditure by level of education: pre-primary (as % of government expenditure),1.1784
626,Timor-Leste,2014,Expenditure by level of education: primary (as % of government expenditure),64.8913
626,Timor-Leste,2014,Expenditure by level of education: secondary (as % of government expenditure),29.8189
626,Timor-Leste,2014,Expenditure by level of education: tertiary (as % of government expenditure),4.1113
626,Timor-Leste,2014,Public expenditure on education (% of government expenditure),6.7729
626,Timor-Leste,2014,Public expenditure on education (% of GDP),2.6888
768,Togo,2000,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),20.9213
768,Togo,2000,All staff compensation as % of total expenditure in public institutions (%),69.054
768,Togo,2000,Capital expenditure as % of total expenditure in public institutions (%),10.0247
768,Togo,2000,Expenditure by level of education: primary (as % of government expenditure),48.5895
768,Togo,2000,Expenditure by level of education: secondary (as % of government expenditure),29.3135
768,Togo,2000,Expenditure by level of education: tertiary (as % of government expenditure),17.3888
768,Togo,2000,Public expenditure on education (% of government expenditure),24.4237
768,Togo,2000,Public expenditure on education (% of GDP),4.5084
768,Togo,2005,Expenditure by level of education: primary (as % of government expenditure),41.7785
768,Togo,2005,Public expenditure on education (% of government expenditure),17.6781
768,Togo,2005,Public expenditure on education (% of GDP),3.4069
768,Togo,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),14.7258
768,Togo,2010,All staff compensation as % of total expenditure in public institutions (%),74.6653
768,Togo,2010,Capital expenditure as % of total expenditure in public institutions (%),10.6089
768,Togo,2010,Expenditure by level of education: pre-primary (as % of government expenditure),2.6327
768,Togo,2010,Expenditure by level of education: primary (as % of government expenditure),51.676
768,Togo,2010,Expenditure by level of education: secondary (as % of government expenditure),25.5791
768,Togo,2010,Expenditure by level of education: tertiary (as % of government expenditure),16.7314
768,Togo,2010,Public expenditure on education (% of government expenditure),19.6158
768,Togo,2010,Public expenditure on education (% of GDP),4.4232
768,Togo,2016,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),7.0667
768,Togo,2016,All staff compensation as % of total expenditure in public institutions (%),90.5121
768,Togo,2016,Capital expenditure as % of total expenditure in public institutions (%),2.4212
768,Togo,2016,Expenditure by level of education: pre-primary (as % of government expenditure),1.5809
768,Togo,2016,Expenditure by level of education: primary (as % of government expenditure),64.0632
768,Togo,2016,Expenditure by level of education: secondary (as % of government expenditure),16.0179
768,Togo,2016,Expenditure by level of education: tertiary (as % of government expenditure),17.9328
768,Togo,2016,Public expenditure on education (% of government expenditure),15.9913
768,Togo,2016,Public expenditure on education (% of GDP),5.0633
776,Tonga,2004,Expenditure by level of education: primary (as % of government expenditure),44.4381
776,Tonga,2004,Expenditure by level of education: secondary (as % of government expenditure),30.1384
776,Tonga,2004,Expenditure by level of education: tertiary (as % of government expenditure),21.717
776,Tonga,2004,Public expenditure on education (% of government expenditure),18.1025
776,Tonga,2004,Public expenditure on education (% of GDP),3.908
780,Trinidad and Tobago,2003,Expenditure by level of education: pre-primary (as % of government expenditure),0.646
780,Trinidad and Tobago,2003,Expenditure by level of education: primary (as % of government expenditure),39.1824
780,Trinidad and Tobago,2003,Expenditure by level of education: secondary (as % of government expenditure),36.8308
780,Trinidad and Tobago,2003,Public expenditure on education (% of government expenditure),13.9101
780,Trinidad and Tobago,2003,Public expenditure on education (% of GDP),3.1366
788,Tunisia,2000,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),8.2188
788,Tunisia,2000,All staff compensation as % of total expenditure in public institutions (%),77.2959
788,Tunisia,2000,Capital expenditure as % of total expenditure in public institutions (%),14.4853
788,Tunisia,2000,Expenditure by level of education: primary (as % of government expenditure),33.3144
788,Tunisia,2000,Expenditure by level of education: secondary (as % of government expenditure),45.0306
788,Tunisia,2000,Expenditure by level of education: tertiary (as % of government expenditure),21.655
788,Tunisia,2000,Public expenditure on education (% of government expenditure),24.5918
788,Tunisia,2000,Public expenditure on education (% of GDP),6.202
788,Tunisia,2002,Capital expenditure as % of total expenditure in public institutions (%),11.6011
788,Tunisia,2002,Expenditure by level of education: primary (as % of government expenditure),32.8609
788,Tunisia,2002,Expenditure by level of education: secondary (as % of government expenditure),44.357
788,Tunisia,2002,Expenditure by level of education: tertiary (as % of government expenditure),22.7822
788,Tunisia,2002,Public expenditure on education (% of government expenditure),22.8801
788,Tunisia,2002,Public expenditure on education (% of GDP),5.79
788,Tunisia,2005,Expenditure by level of education: primary (as % of government expenditure),34.2771
788,Tunisia,2005,Expenditure by level of education: secondary (as % of government expenditure),41.5835
788,Tunisia,2005,Expenditure by level of education: tertiary (as % of government expenditure),24.1394
788,Tunisia,2005,Public expenditure on education (% of government expenditure),26.6957
788,Tunisia,2005,Public expenditure on education (% of GDP),6.4516
788,Tunisia,2008,Capital expenditure as % of total expenditure in public institutions (%),10.0101
788,Tunisia,2008,Expenditure by level of education: primary (as % of government expenditure),27.6597
788,Tunisia,2008,Expenditure by level of education: secondary (as % of government expenditure),47.341
788,Tunisia,2008,Expenditure by level of education: tertiary (as % of government expenditure),24.9993
788,Tunisia,2008,Public expenditure on education (% of government expenditure),25.2587
788,Tunisia,2008,Public expenditure on education (% of GDP),6.2722
788,Tunisia,2010,Capital expenditure as % of total expenditure in public institutions (%),10.3508
788,Tunisia,2010,Expenditure by level of education: tertiary (as % of government expenditure),28.1733
788,Tunisia,2010,Public expenditure on education (% of government expenditure),24.8468
788,Tunisia,2010,Public expenditure on education (% of GDP),6.2548
788,Tunisia,2015,Expenditure by level of education: secondary (as % of government expenditure),71.5867
788,Tunisia,2015,Expenditure by level of education: tertiary (as % of government expenditure),23.9382
788,Tunisia,2015,Public expenditure on education (% of government expenditure),22.8985
788,Tunisia,2015,Public expenditure on education (% of GDP),6.5986
792,Turkey,2004,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),12.6046
792,Turkey,2004,All staff compensation as % of total expenditure in public institutions (%),66.3049
792,Turkey,2004,Capital expenditure as % of total expenditure in public institutions (%),21.0905
792,Turkey,2004,Expenditure by level of education: pre-primary (as % of government expenditure),0.5813
792,Turkey,2004,Expenditure by level of education: tertiary (as % of government expenditure),27.8907
792,Turkey,2004,Public expenditure on education (% of government expenditure),8.6517
792,Turkey,2004,Public expenditure on education (% of GDP),3.0202
792,Turkey,2006,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),14.8805
792,Turkey,2006,All staff compensation as % of total expenditure in public institutions (%),74.5658
792,Turkey,2006,Capital expenditure as % of total expenditure in public institutions (%),10.5537
792,Turkey,2006,Expenditure by level of education: tertiary (as % of government expenditure),31.8964
792,Turkey,2006,Public expenditure on education (% of government expenditure),7.9674
792,Turkey,2006,Public expenditure on education (% of GDP),2.7506
792,Turkey,2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),15.8913
792,Turkey,2015,All staff compensation as % of total expenditure in public institutions (%),71.5772
792,Turkey,2015,Capital expenditure as % of total expenditure in public institutions (%),12.5315
792,Turkey,2015,Expenditure by level of education: primary (as % of government expenditure),22.8837
792,Turkey,2015,Expenditure by level of education: secondary (as % of government expenditure),37.8214
792,Turkey,2015,Expenditure by level of education: tertiary (as % of government expenditure),34.5766
792,Turkey,2015,Public expenditure on education (% of government expenditure),12.839
792,Turkey,2015,Public expenditure on education (% of GDP),4.2919
795,Turkmenistan,2012,Capital expenditure as % of total expenditure in public institutions (%),33.6932
795,Turkmenistan,2012,Expenditure by level of education: pre-primary (as % of government expenditure),28.0932
795,Turkmenistan,2012,Expenditure by level of education: tertiary (as % of government expenditure),9.2281
795,Turkmenistan,2012,Public expenditure on education (% of government expenditure),20.7955
795,Turkmenistan,2012,Public expenditure on education (% of GDP),3.0493
796,Turks and Caicos Islands,2002,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),9.7509
796,Turks and Caicos Islands,2002,All staff compensation as % of total expenditure in public institutions (%),61.0985
796,Turks and Caicos Islands,2002,Capital expenditure as % of total expenditure in public institutions (%),29.1506
796,Turks and Caicos Islands,2002,Expenditure by level of education: pre-primary (as % of government expenditure),4.9702
796,Turks and Caicos Islands,2002,Expenditure by level of education: primary (as % of government expenditure),21.1184
796,Turks and Caicos Islands,2002,Expenditure by level of education: secondary (as % of government expenditure),31.7495
796,Turks and Caicos Islands,2002,Expenditure by level of education: tertiary (as % of government expenditure),22.9209
796,Turks and Caicos Islands,2002,Public expenditure on education (% of GDP),5.0691
796,Turks and Caicos Islands,2003,Expenditure by level of education: primary (as % of government expenditure),21.6194
796,Turks and Caicos Islands,2003,Expenditure by level of education: secondary (as % of government expenditure),27.9678
796,Turks and Caicos Islands,2003,Expenditure by level of education: tertiary (as % of government expenditure),37.2339
796,Turks and Caicos Islands,2003,Public expenditure on education (% of GDP),4.7288
796,Turks and Caicos Islands,2005,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),13.7201
796,Turks and Caicos Islands,2005,All staff compensation as % of total expenditure in public institutions (%),69.4721
796,Turks and Caicos Islands,2005,Capital expenditure as % of total expenditure in public institutions (%),16.8077
796,Turks and Caicos Islands,2005,Expenditure by level of education: primary (as % of government expenditure),30.0021
796,Turks and Caicos Islands,2005,Expenditure by level of education: secondary (as % of government expenditure),47.6511
796,Turks and Caicos Islands,2005,Public expenditure on education (% of GDP),2.541
796,Turks and Caicos Islands,2015,Capital expenditure as % of total expenditure in public institutions (%),17.6049
796,Turks and Caicos Islands,2015,Expenditure by level of education: primary (as % of government expenditure),36.1024
796,Turks and Caicos Islands,2015,Expenditure by level of education: secondary (as % of government expenditure),41.4733
796,Turks and Caicos Islands,2015,Expenditure by level of education: tertiary (as % of government expenditure),22.4244
796,Turks and Caicos Islands,2015,Public expenditure on education (% of GDP),3.2653
800,Uganda,2004,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),12.0543
800,Uganda,2004,All staff compensation as % of total expenditure in public institutions (%),62.7442
800,Uganda,2004,Capital expenditure as % of total expenditure in public institutions (%),25.2015
800,Uganda,2004,Expenditure by level of education: primary (as % of government expenditure),61.2103
800,Uganda,2004,Expenditure by level of education: secondary (as % of government expenditure),17.3128
800,Uganda,2004,Expenditure by level of education: tertiary (as % of government expenditure),11.8657
800,Uganda,2004,Public expenditure on education (% of government expenditure),20.3083
800,Uganda,2004,Public expenditure on education (% of GDP),4.9524
800,Uganda,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),51.11
800,Uganda,2010,All staff compensation as % of total expenditure in public institutions (%),35.5326
800,Uganda,2010,Capital expenditure as % of total expenditure in public institutions (%),13.3574
800,Uganda,2010,Expenditure by level of education: primary (as % of government expenditure),47.2687
800,Uganda,2010,Expenditure by level of education: secondary (as % of government expenditure),39.4308
800,Uganda,2010,Expenditure by level of education: tertiary (as % of government expenditure),13.3005
800,Uganda,2010,Public expenditure on education (% of government expenditure),10.1049
800,Uganda,2010,Public expenditure on education (% of GDP),2.389
800,Uganda,2014,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),48.3422
800,Uganda,2014,All staff compensation as % of total expenditure in public institutions (%),39.1028
800,Uganda,2014,Capital expenditure as % of total expenditure in public institutions (%),12.555
800,Uganda,2014,Expenditure by level of education: primary (as % of government expenditure),59.155
800,Uganda,2014,Expenditure by level of education: secondary (as % of government expenditure),24.55
800,Uganda,2014,Expenditure by level of education: tertiary (as % of government expenditure),16.295
800,Uganda,2014,Public expenditure on education (% of government expenditure),10.876
800,Uganda,2014,Public expenditure on education (% of GDP),2.2507
800,Uganda,2017,Public expenditure on education (% of government expenditure),12.0089
800,Uganda,2017,Public expenditure on education (% of GDP),2.641
804,Ukraine,2000,Capital expenditure as % of total expenditure in public institutions (%),8.3073
804,Ukraine,2000,Expenditure by level of education: pre-primary (as % of government expenditure),11.1354
804,Ukraine,2000,Expenditure by level of education: tertiary (as % of government expenditure),32.256
804,Ukraine,2000,Public expenditure on education (% of government expenditure),11.359
804,Ukraine,2000,Public expenditure on education (% of GDP),4.1662
804,Ukraine,2005,Expenditure by level of education: pre-primary (as % of government expenditure),10.9903
804,Ukraine,2005,Expenditure by level of education: tertiary (as % of government expenditure),29.4796
804,Ukraine,2005,Public expenditure on education (% of government expenditure),13.7387
804,Ukraine,2005,Public expenditure on education (% of GDP),6.0585
804,Ukraine,2009,Expenditure by level of education: pre-primary (as % of government expenditure),12.4678
804,Ukraine,2009,Expenditure by level of education: tertiary (as % of government expenditure),32.3961
804,Ukraine,2009,Public expenditure on education (% of government expenditure),15.0548
804,Ukraine,2009,Public expenditure on education (% of GDP),7.3109
804,Ukraine,2016,Capital expenditure as % of total expenditure in public institutions (%),8.4106
804,Ukraine,2016,Expenditure by level of education: pre-primary (as % of government expenditure),16.8328
804,Ukraine,2016,Expenditure by level of education: primary (as % of government expenditure),19.6395
804,Ukraine,2016,Expenditure by level of education: secondary (as % of government expenditure),27.8896
804,Ukraine,2016,Expenditure by level of education: tertiary (as % of government expenditure),30.4587
804,Ukraine,2016,Public expenditure on education (% of government expenditure),12.3531
804,Ukraine,2016,Public expenditure on education (% of GDP),5.0144
826,United Kingdom,2005,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),18.5183
826,United Kingdom,2005,All staff compensation as % of total expenditure in public institutions (%),73.4904
826,United Kingdom,2005,Capital expenditure as % of total expenditure in public institutions (%),7.9913
826,United Kingdom,2005,Expenditure by level of education: pre-primary (as % of government expenditure),5.8541
826,United Kingdom,2005,Expenditure by level of education: primary (as % of government expenditure),26.465
826,United Kingdom,2005,Expenditure by level of education: secondary (as % of government expenditure),45.3888
826,United Kingdom,2005,Expenditure by level of education: tertiary (as % of government expenditure),22.2921
826,United Kingdom,2005,Public expenditure on education (% of government expenditure),13.1742
826,United Kingdom,2005,Public expenditure on education (% of GDP),4.977
826,United Kingdom,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),29.7958
826,United Kingdom,2010,All staff compensation as % of total expenditure in public institutions (%),58.7914
826,United Kingdom,2010,Capital expenditure as % of total expenditure in public institutions (%),11.4128
826,United Kingdom,2010,Expenditure by level of education: pre-primary (as % of government expenditure),5.1949
826,United Kingdom,2010,Expenditure by level of education: primary (as % of government expenditure),30.0924
826,United Kingdom,2010,Expenditure by level of education: secondary (as % of government expenditure),48.318
826,United Kingdom,2010,Expenditure by level of education: tertiary (as % of government expenditure),16.3947
826,United Kingdom,2010,Public expenditure on education (% of government expenditure),13.026
826,United Kingdom,2010,Public expenditure on education (% of GDP),5.7705
826,United Kingdom,2016,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),23.3974
826,United Kingdom,2016,All staff compensation as % of total expenditure in public institutions (%),74.1277
826,United Kingdom,2016,Capital expenditure as % of total expenditure in public institutions (%),2.475
826,United Kingdom,2016,Expenditure by level of education: pre-primary (as % of government expenditure),4.5412
826,United Kingdom,2016,Expenditure by level of education: primary (as % of government expenditure),33.3639
826,United Kingdom,2016,Expenditure by level of education: secondary (as % of government expenditure),37.4718
826,United Kingdom,2016,Expenditure by level of education: tertiary (as % of government expenditure),24.181
826,United Kingdom,2016,Public expenditure on education (% of government expenditure),13.917
826,United Kingdom,2016,Public expenditure on education (% of GDP),5.5418
834,United Rep. of Tanzania,2005,Expenditure by level of education: pre-primary (as % of government expenditure),5.7825
834,United Rep. of Tanzania,2005,Expenditure by level of education: primary (as % of government expenditure),56.0234
834,United Rep. of Tanzania,2005,Expenditure by level of education: secondary (as % of government expenditure),12.8514
834,United Rep. of Tanzania,2005,Expenditure by level of education: tertiary (as % of government expenditure),21.6798
834,United Rep. of Tanzania,2005,Public expenditure on education (% of government expenditure),18.1431
834,United Rep. of Tanzania,2005,Public expenditure on education (% of GDP),4.6108
834,United Rep. of Tanzania,2009,Expenditure by level of education: pre-primary (as % of government expenditure),4.3517
834,United Rep. of Tanzania,2009,Expenditure by level of education: primary (as % of government expenditure),41.9061
834,United Rep. of Tanzania,2009,Expenditure by level of education: secondary (as % of government expenditure),16.6607
834,United Rep. of Tanzania,2009,Expenditure by level of education: tertiary (as % of government expenditure),33.7757
834,United Rep. of Tanzania,2009,Public expenditure on education (% of government expenditure),17.4109
834,United Rep. of Tanzania,2009,Public expenditure on education (% of GDP),4.0437
834,United Rep. of Tanzania,2010,Expenditure by level of education: secondary (as % of government expenditure),11.3244
834,United Rep. of Tanzania,2010,Expenditure by level of education: tertiary (as % of government expenditure),28.2968
834,United Rep. of Tanzania,2010,Public expenditure on education (% of government expenditure),19.648
834,United Rep. of Tanzania,2010,Public expenditure on education (% of GDP),4.6224
834,United Rep. of Tanzania,2014,Expenditure by level of education: pre-primary (as % of government expenditure),6.0273
834,United Rep. of Tanzania,2014,Expenditure by level of education: primary (as % of government expenditure),49.1503
834,United Rep. of Tanzania,2014,Expenditure by level of education: secondary (as % of government expenditure),18.2684
834,United Rep. of Tanzania,2014,Expenditure by level of education: tertiary (as % of government expenditure),21.3993
834,United Rep. of Tanzania,2014,Public expenditure on education (% of government expenditure),17.2971
834,United Rep. of Tanzania,2014,Public expenditure on education (% of GDP),3.4814
840,United States of America,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),20.5075
840,United States of America,2010,All staff compensation as % of total expenditure in public institutions (%),69.4045
840,United States of America,2010,Capital expenditure as % of total expenditure in public institutions (%),10.088
840,United States of America,2010,Expenditure by level of education: pre-primary (as % of government expenditure),6.5094
840,United States of America,2010,Expenditure by level of education: primary (as % of government expenditure),32.4216
840,United States of America,2010,Expenditure by level of education: secondary (as % of government expenditure),35.4161
840,United States of America,2010,Expenditure by level of education: tertiary (as % of government expenditure),25.6529
840,United States of America,2010,Public expenditure on education (% of government expenditure),13.1507
840,United States of America,2010,Public expenditure on education (% of GDP),5.42
840,United States of America,2014,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),21.603
840,United States of America,2014,All staff compensation as % of total expenditure in public institutions (%),69.6854
840,United States of America,2014,Capital expenditure as % of total expenditure in public institutions (%),8.7116
840,United States of America,2014,Expenditure by level of education: pre-primary (as % of government expenditure),6.5547
840,United States of America,2014,Expenditure by level of education: primary (as % of government expenditure),30.9646
840,United States of America,2014,Expenditure by level of education: secondary (as % of government expenditure),34.5549
840,United States of America,2014,Expenditure by level of education: tertiary (as % of government expenditure),27.5023
840,United States of America,2014,Public expenditure on education (% of government expenditure),13.5948
840,United States of America,2014,Public expenditure on education (% of GDP),4.9895
858,Uruguay,2005,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),14.5273
858,Uruguay,2005,All staff compensation as % of total expenditure in public institutions (%),80.7502
858,Uruguay,2005,Capital expenditure as % of total expenditure in public institutions (%),4.7225
858,Uruguay,2005,Expenditure by level of education: pre-primary (as % of government expenditure),8.8854
858,Uruguay,2005,Expenditure by level of education: primary (as % of government expenditure),33.7848
858,Uruguay,2005,Expenditure by level of education: secondary (as % of government expenditure),35.4969
858,Uruguay,2005,Expenditure by level of education: tertiary (as % of government expenditure),21.8329
858,Uruguay,2005,Public expenditure on education (% of government expenditure),9.4367
858,Uruguay,2005,Public expenditure on education (% of GDP),2.7148
858,Uruguay,2006,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),14.0714
858,Uruguay,2006,All staff compensation as % of total expenditure in public institutions (%),80.1853
858,Uruguay,2006,Capital expenditure as % of total expenditure in public institutions (%),5.7433
858,Uruguay,2006,Expenditure by level of education: pre-primary (as % of government expenditure),8.6801
858,Uruguay,2006,Expenditure by level of education: primary (as % of government expenditure),33.3327
858,Uruguay,2006,Expenditure by level of education: secondary (as % of government expenditure),35.985
858,Uruguay,2006,Expenditure by level of education: tertiary (as % of government expenditure),22.0023
858,Uruguay,2006,Public expenditure on education (% of government expenditure),9.8755
858,Uruguay,2006,Public expenditure on education (% of GDP),2.8803
